customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
642,CUST-HQNZJNNS,Sheila,Ramos,terryjoshua@example.com,02 2726 2206,46 William Rise,,Joshuaberg,QLD,2686,AU,-32.227871,122.986693,1977-04-22,2025-06-25T10:15:15,False,True
643,CUST-DXLSE33D,Amber,May,donovangabrielle@example.net,+61347904017,12 Gutierrez Gate,Level 2 ,North Nicholasville,VIC,5022,AU,-17.518193,148.274997,1960-11-12,2020-02-25T12:25:13,False,True
644,CUST-W5Q52DEZ,Michael,Harrison,barbaragalloway@example.org,0811400641,9/26 Jillian Landing,,East Frank,SA,8595,AU,-11.652675,112.161328,1980-11-28,2022-05-11T01:49:13,False,True
645,CUST-G3ZRZQ0V,Lisa,Parker,jamie33@example.com,+61.474.462.033,08/9 Hill Interchange,,Williamston,SA,2682,AU,-10.877528,123.056987,1976-12-26,2021-05-22T02:45:32,False,True
646,CUST-IO4KOXHJ,Jonathan,Hill,marquezdeborah@example.net,+61 3 7402 3191,,Flat 78 ,Lake Kimberly,NT,2507,AU,-20.759945,123.820864,1974-06-20,2020-09-21T02:14:36,True,True
647,CUST-W3C1ZA0D,Luis,Gates,davisalexander@example.net,+61.3.2198.5639,155 Glenn Cove,80/,St. Sarah,VIC,2630,AU,-20.941351,114.76691,1983-07-18,2023-07-30T16:24:45,False,True
648,CUST-KRT0IGYO,Erica,Smith,coopercindy@example.com,+61.8.1855.1215,6/47 James Ramp,Unit 41 ,North Sarah,VIC,2905,AU,-30.289783,148.484658,2001-08-30,2025-01-26T05:33:32,True,True
649,CUST-AFL9WOA2,Julie,Peterson,nwood@example.com,+61-499-272-476,Apt. 205 581 Hannah Roadway,,Luisbury,ACT,0952,AU,-40.775229,128.434249,1973-06-12,2023-01-14T12:16:52,False,True
650,CUST-34JGVRP4,Ashley,Anderson,gentrydavid@example.org,0426 799 347,7 Haynes Strand,,Jordanview,NSW,2197,AU,-11.599689,141.653012,1985-12-15,2021-08-02T08:33:41,False,True
651,CUST-R8WMLWWV,Christopher,Freeman,ufrederick@example.com,2703 7592,Level 0 3 Cook Circuit,Level 1 ,North Lauraport,VIC,2955,AU,-39.64346,135.743763,2002-06-25,2020-09-15T00:38:41,False,True
652,CUST-LI5L692T,Taylor,Jackson,emiller@example.org,(02).7047.2684,Unit 63 971 Alicia Tor,,South Bailey,ACT,2926,AU,-33.057686,138.572633,1980-07-15,2022-08-28T09:04:09,False,True
653,CUST-SD1WCRV6,Yolanda,Calhoun,cervantesdominique@example.org,79465827,66 Diaz Grange,430/,Stantonstad,NSW,6287,AU,-17.096426,123.600835,1972-11-01,2024-01-30T02:08:56,False,True
654,CUST-MWU28RL5,Dawn,Smith,robertreynolds@example.com,+61 498 829 709,6 Jessica Formation,1/,Garciamouth,SA,2234,AU,-23.427232,124.416022,1965-06-07,2022-03-09T19:03:36,False,True
655,CUST-P3AJFAX1,Allen,Jones,smithcharles@example.org,(02) 5946 3438,6 Williams Gate,,South Tina,ACT,2619,AU,-22.719744,135.321103,1999-11-05,2023-07-10T03:55:22,False,True
656,CUST-VKVLABLR,Kelly,Davila,lisa26@example.net,0436 583 427,Unit 13 76 Francisco Part,,New Connor,WA,0835,AU,-29.235173,125.603138,1975-12-20,2023-08-30T22:19:17,False,False
657,CUST-UU5CZECC,Amy,Massey,ortizamanda@example.com,(02) 1579 0783,Suite 463 59 Brandon Gully,,Dustinside,QLD,2648,AU,-18.341575,152.837416,1990-05-03,2020-11-28T15:01:25,False,True
658,CUST-CO2ZTDHF,Elizabeth,Cook,sarahlester@example.com,+61.8.5259.2647,Unit 42 00 Mason Lees,,South Danielfurt,TAS,0900,AU,-20.760254,113.017458,1980-03-25,2025-05-14T01:32:36,True,True
659,CUST-8ELNWOSK,Anthony,White,denise07@example.org,0470-017-791,Unit 89 92 Sampson Dale,,South Linda,ACT,2507,AU,-37.19577,113.512235,1980-08-03,2025-07-06T00:15:37,False,True
660,CUST-S3OFAWWJ,Dawn,Mitchell,richard55@example.com,2786 5647,5/1 Ashley Brae,Level 6 ,Arielburgh,VIC,2814,AU,-35.28654,120.222442,1983-05-10,2024-05-27T04:20:19,False,True
661,CUST-8Y1HEND7,Anne,Gonzales,hillchristina@example.net,0428-541-516,38/16 Harris Tarn,,Millermouth,NT,2940,AU,-20.548506,121.002382,1987-03-20,2024-01-18T16:53:08,True,True
662,CUST-5JSLHGMR,Deborah,Jones,fordjason@example.net,(03) 2645 1529,218 Jackson Steps,,Andrewberg,SA,6612,AU,-18.368806,150.674396,2003-01-29,2023-03-14T09:02:53,True,True
663,CUST-YLURTP0L,Valerie,Mitchell,jeffreyberry@example.com,+61 7 5769 3510,89 Bradley Parklands,5/,Gonzalezville,WA,2633,AU,-33.682817,128.019678,1974-04-23,2021-02-02T01:56:57,False,True
664,CUST-0NKXKBEF,Steven,Kelly,jacksondavid@example.net,3840-7920,39 Dawn Park,5/,Tuckermouth,VIC,2983,AU,-39.908949,138.741811,1962-09-22,2025-05-05T06:21:22,True,True
665,CUST-5UUJZR0F,Allen,Terrell,hunterrachel@example.com,83395825,,,Guzmanview,SA,6615,AU,-15.764659,129.321819,1961-03-10,2020-06-29T23:54:23,True,True
666,CUST-KR2AJ5IQ,Michele,Ramsey,bad_email,+61 429 836 076,826 Bell Rotary,Flat 79 ,East Carla,NT,6353,AU,-29.198287,151.99015,2003-10-30,2022-08-06T01:43:18,False,True
667,CUST-3TN60TLX,Tina,Huerta,justin79@example.org,(07)-4377-5082,447 Joshua Crest,Suite 205 ,Williamsport,QLD,2945,AU,-17.911348,118.200594,2004-05-13,2024-07-28T13:07:09,False,True
668,CUST-E7XQTY6M,Vincent,Becker,wilsonmichael@example.com,(07)27406787,6 Burke Bridge,,Port Matthew,SA,2670,AU,-22.488287,143.281344,1972-07-07,2022-04-23T14:25:50,True,True
669,CUST-SBDA7XFI,Joseph,Smith,tabitha89@example.com,+61 480 937 636,Apt. 078 939 Miller Crossroad,16/,Mckenzieton,QLD,2588,AU,-16.904958,135.03493,1995-06-08,2024-05-27T07:58:34,False,True
670,CUST-9IXFY1Z6,Sharon,Wilson,acostaamy@example.net,5231-0243,Suite 012 33 Ryan Brae,Flat 86 ,Lake Lindamouth,WA,8401,AU,-20.372129,124.875349,1996-06-07,2023-05-25T07:37:06,False,True
671,CUST-ABEG1CJ8,Joseph,Espinoza,bridgetprince@example.com,2776 2258,Suite 103 8 Contreras Distributor,Level 2 ,South Ellenberg,NT,2974,AU,-33.792674,128.285387,1978-09-13,2023-05-29T15:36:07,False,True
672,CUST-VY9RMJR2,Tara,Owens,amandasanchez@example.net,(02).3340.9514,87 Christopher Footway,Unit 03 ,New Taylorstad,TAS,5999,AU,-14.058385,151.863137,2003-12-27,2020-04-21T13:50:03,True,True
673,CUST-RTC0Z7Q0,Frank,Henry,amymurphy@example.net,+61-3-6875-0727,,,Victoriaborough,WA,2960,AU,-17.576432,147.894972,1979-06-06,2024-08-08T03:27:25,True,True
674,CUST-27PSQZN7,Tammy,Anderson,charles44@example.org,,Unit 57 0 Schmidt Reach,Suite 150 ,East Melissa,ACT,2294,AU,-27.302634,149.894993,1986-04-27,2021-10-28T01:26:58,False,True
675,CUST-F4HRA136,James,Johnson,gdelgado@example.net,,2 Richard Basin,,Jordanburgh,WA,2973,AU,-20.776873,147.512614,1980-07-09,2024-12-26T04:13:36,True,True
676,CUST-8UPNZASY,Randy,Snyder,abell@example.org,+61.2.6760.7764,95 Natasha Track,,Kingside,WA,0839,AU,-25.052427,129.73472,1965-11-05,2020-12-23T09:34:02,False,True
677,CUST-SI7EADGH,Nicole,Webb,crawfordchristopher@example.com,2645-9799,Unit 18 3 Jonathan Line,,Jeanstad,VIC,2660,AU,-10.990577,139.563033,1997-01-27,2021-04-19T20:22:36,True,True
678,CUST-0ONSASJT,Billy,White,shawn59@example.com,03-5546-8393,43/67 Tina Meander,,Lake Ericfort,ACT,9038,AU,-27.666768,120.969564,2002-08-04,2025-05-13T17:25:48,False,True
679,CUST-W4CY4F1R,Kayla,Rivera,hortonmary@example.org,0494-920-509,Apt. 850 74 Ponce Quay,Level 8 ,South Angela,ACT,2653,AU,-29.940707,138.276187,1980-03-20,2022-12-11T14:47:46,True,True
680,CUST-2AY7OV50,Justin,Forbes,xwagner@example.net,+61 3 6535 3643,5 Wendy Heights,Apt. 013 ,New Maria,QLD,2938,AU,-22.034607,143.728067,1974-02-09,2022-09-15T21:48:29,False,True
681,CUST-VPUZ11BJ,Andrea,Davis,rodriguezjames@example.com,+61-485-377-503,Unit 15 6 Elizabeth Wynd,,Leemouth,ACT,2693,AU,-15.564968,137.422427,1987-08-24,2025-04-08T18:37:15,False,True
682,CUST-VUYV2EMY,William,Fisher,pcarter@example.net,91004048,2 Michael Ramble,,Williamsland,ACT,2946,AU,-22.609873,151.234756,1985-12-03,2022-07-22T11:23:52,False,True
683,CUST-G9GMYKVY,Stephen,Petersen,hobbsmichael@example.net,+61 2 5408 4529,Level 6 935 Leah Brae,508/,North Austinmouth,QLD,6136,AU,-20.596706,119.978574,1992-06-06,2023-08-08T07:26:39,False,True
684,CUST-05WH23GX,Eric,Harris,frankbennett@example.net,0441-814-478,Apt. 137 3 Steele Deviation,,Veronicaville,NT,2969,AU,-24.681561,134.571162,1973-02-16,2022-11-09T22:03:47,True,True
685,CUST-TOC3JR7T,Kimberly,Bentley,jamesmathews@example.com,+61.7.1774.8799,031 Duke Parkway,,Tylerbury,VIC,2439,AU,-10.62636,138.380734,2003-12-02,2021-03-18T17:20:38,False,True
686,CUST-E19BCDTE,Deanna,Myers,gstafford@example.org,+61 444 977 276,84 William Quadrangle,,Fisherview,NT,2678,AU,-21.549904,114.514955,1969-12-30,2023-10-14T22:43:56,False,True
687,CUST-HV17MIAV,Richard,Schmidt,graydanielle@example.net,8311.6273,Level 4 9 Bell Range,,Montoyaburgh,ACT,2142,AU,-25.581817,112.732504,1974-05-22,2021-01-08T20:47:53,False,True
688,CUST-RD4HQFGH,Elizabeth,Kent,gregoryramirez@example.org,0401.648.176,Level 7 1 Wu Roadway,Apt. 386 ,St. Meagan,SA,2419,AU,-23.609645,128.241538,1979-02-22,2022-08-09T03:39:15,False,True
689,CUST-F541A1HY,Chad,Lewis,rosstyler@example.com,(03) 3450 0424,Unit 86 714 Perry Circle,,Lake Christian,NSW,2619,AU,-26.742983,128.291828,1999-09-02,2022-04-21T13:34:44,True,True
690,CUST-YGOHMJZ6,Lisa,Walters,qmiller@example.org,0473 685 150,Level 7 7 Espinoza Brae,2/,Scottberg,SA,8054,AU,-24.84749,139.110045,1965-10-20,2025-01-26T00:47:47,False,True
691,CUST-R06DJIN9,Randall,Mann,michaelbutler@example.org,+61-8-4815-9676,140 Crystal Concourse,Level 1 ,Thomashaven,NT,2033,AU,-23.630423,146.02597,1963-04-04,2024-04-11T13:16:25,True,True
692,CUST-FWTJSJFF,Madison,Cooper,donna50@example.net,3090.2947,044 Shields River,,New Fernando,VIC,2647,AU,-38.334621,114.804714,1968-04-11,2020-08-01T20:50:53,False,True
693,CUST-7GT76I3H,John,Garcia,haileyfoley@example.org,,32 Meyer Expressway,Unit 94 ,St. Mary,WA,2534,AU,-37.92316,117.213766,2001-06-30,2024-02-20T06:30:51,False,True
694,CUST-A41SASCE,Hannah,Anderson,danielkennedy@example.net,0417.066.737,Unit 02 675 Rivers Link,276/,Lopezfort,WA,2989,AU,-15.634483,136.102309,1985-01-20,2025-03-09T08:56:56,False,True
695,CUST-FVB9EKTR,Julie,Carroll,fwhite@example.org,(02)39604741,Flat 82 617 Andrew Edge,Level 5 ,East Lauraland,VIC,2309,AU,-28.134913,139.188837,1991-10-02,2024-07-17T09:09:15,False,True
696,CUST-R2HVNKVO,Beverly,Miller,agonzalez@example.com,6840 6280,6 Erica Upper,,Middletonview,WA,2645,AU,-43.454588,130.292577,1973-03-15,2025-01-16T21:29:48,False,True
697,CUST-KIAIPRQQ,Jonathan,Lucas,rrodriguez@example.net,0424.120.099,43 Vanessa Plaza,,Hollandshire,VIC,6891,AU,-11.777335,149.675632,1969-01-31,2023-04-25T13:37:05,True,True
698,CUST-XPVMSR75,Sandra,Moran,jessicanichols@example.org,+61.455.479.856,Suite 267 651 Nancy Ronde,Apt. 352 ,New Lisachester,NSW,3782,AU,-38.357857,153.668182,1973-02-03,2023-01-09T02:10:49,True,True
699,CUST-AO2QWKBS,Scott,Henderson,mitchellgonzalez@example.com,0836538582,Suite 504 1 Smith Circuit,0/,Kimberlyside,NT,0876,AU,-42.770699,144.730931,2005-05-22,2020-10-02T05:34:57,False,True
700,CUST-P0JF6DNO,Bruce,Bonilla,wmurphy@example.net,55815074,354 Maldonado Fairway,,Baileymouth,NSW,7069,AU,-24.643974,129.53874,1973-08-09,2024-10-14T19:55:03,False,True
701,CUST-9FB02H6F,George,Taylor,nicole77@example.org,+61 434 040 762,984 Wilson Mount,Flat 62 ,Kennethfort,NSW,2600,AU,-32.346937,142.57272,1993-05-20,2025-04-04T09:23:47,False,True
702,CUST-0WLFYZSK,Kimberly,Mcintosh,solisalexander@example.net,03 2014 3963,327/8 Christopher Close,,South John,QLD,2938,AU,-27.564537,125.782452,2005-08-25,2023-05-16T18:09:48,False,True
703,CUST-V2J3T4H8,Beverly,Bush,melissa95@example.net,02-9465-0104,Unit 84 220 Rosario Ride,3/,Thomasport,NSW,2199,AU,-31.658241,143.18599,1997-08-13,2023-09-18T10:53:21,True,True
704,CUST-7CL6P3FR,Adam,Garza,efrank@example.net,0423.394.616,9 Brown State Highway,,Newtonchester,ACT,2919,AU,-14.110401,132.658153,1995-07-23,2022-05-26T14:45:25,False,True
705,CUST-2MVV4DC0,April,Anderson,eferguson@example.org,+61-471-475-194,Unit 56 629 Perry Anchorage,Suite 332 ,Melvinport,VIC,4338,AU,-17.017961,141.290107,1973-08-17,2020-07-29T00:04:33,False,False
706,CUST-4Y7ZXDFL,Kathy,Pearson,colton67@example.net,+61.464.810.109,67 Patricia Ring,,Nancyshire,ACT,2998,AU,-43.992754,150.747147,1975-03-31,2024-05-19T17:51:12,True,True
707,CUST-S3KCVJXZ,Nicholas,Martin,sarnold@example.net,08 5612 8557,8/181 Schultz Sound,,Sullivanstad,TAS,2634,AU,-15.026681,139.93036,2002-05-28,2025-01-27T13:03:42,False,True
708,CUST-3P724XHQ,Joanna,Walton,bradleybenson@example.org,,,Level 2 ,North Travisborough,ACT,2992,AU,-38.978881,153.92548,1971-04-25,2021-09-03T02:40:26,False,True
709,CUST-IRO7YY0K,Christopher,Campbell,xgardner@example.com,0413 122 955,1 Rich Beach,,Terryland,QLD,2016,AU,-30.712995,126.493597,1964-05-21,2020-05-08T09:10:53,False,True
710,CUST-825Q30ZX,Jasmine,Mason,vasquezherbert@example.net,(02)-2337-5739,59 Joan Alley,,North Cynthiafort,ACT,2618,AU,-14.448079,118.895523,1982-06-25,2024-08-30T03:23:38,False,True
711,CUST-5IV86ZP1,Teresa,Cortez,thomasrachel@example.org,0436-285-017,Unit 90 8 Jacqueline Steps,,South Jason,VIC,2525,AU,-43.906932,132.277531,2004-12-14,2022-04-06T07:41:04,True,True
712,CUST-0JOTV7H1,Kristopher,Spencer,michael23@example.net,,Flat 89 411 Lindsey Wade,Apt. 479 ,Evanschester,NSW,2203,AU,-34.133428,153.865185,2000-12-12,2020-07-01T10:21:28,False,True
713,CUST-2R576VIL,Jessica,Perry,sarah94@example.org,(07)-9449-9701,334 Mary Quay,631/,Tinamouth,TAS,2920,AU,-42.683844,121.637863,1982-10-19,2024-06-05T09:39:42,True,True
714,CUST-3IABC2T6,Anna,Owens,knewman@example.net,,56 Thomas Range,Unit 95 ,East Krystal,TAS,3214,AU,-17.929506,145.095741,1964-08-04,2025-07-27T21:07:24,False,True
715,CUST-EI9ULTHY,Justin,Sheppard,rebecca10@example.com,3722.6592,94 Perry Walk,,Danielton,SA,2273,AU,-39.584166,143.47523,1983-03-01,2021-11-23T23:56:14,False,True
716,CUST-P0N1K9YX,Michele,Ballard,sandovalmary@example.org,03 9835 9260,199 Young Ramble,3/,Port Amyshire,SA,2920,AU,-11.578092,114.771255,1984-03-24,2022-01-03T04:07:39,False,True
717,CUST-4TSRW2MD,Erica,Zimmerman,johnsonjonathan@example.org,0435.889.252,35/4 Novak Centre,,Josephland,NT,2603,AU,-43.380263,150.382954,1967-10-02,2020-09-16T05:54:31,True,True
718,CUST-TR7WB42P,Paul,Nguyen,richard52@example.com,(08).6265.2628,261/98 Stephens Circus,,South Crystal,WA,2627,AU,-22.883447,132.303771,1966-01-01,2022-07-17T23:55:17,False,True
719,CUST-QLN6BGUA,Charles,David,maryrodriguez@example.org,+61.3.1031.7877,627 Luke Heights,Level 5 ,Stephenschester,QLD,3023,AU,-43.747115,125.237147,2001-07-31,2020-12-15T04:52:54,False,True
720,CUST-EER90MWB,Kaitlin,Alexander,odomjonathan@example.com,03.1898.1807,77 Sally Boulevard,Suite 576 ,Walterview,NSW,2018,AU,-34.022655,148.06359,1964-12-04,2023-05-14T04:59:06,False,True
721,CUST-K499NR0O,Karen,Velazquez,timothy37@example.com,+61886125109,1 Villarreal Crescent,,South Donna,ACT,2612,AU,-39.327559,134.048083,1968-12-24,2024-01-24T04:07:40,True,True
722,CUST-5GH2IJ4T,Eileen,Peterson,thomasgonzalez@example.com,08.2975.0182,4 Jennings Upper,1/,Cookhaven,SA,2563,AU,-24.369696,141.000253,1986-08-30,2023-05-03T03:39:24,False,True
723,CUST-7PXJBC8V,Melinda,Lucas,amandamay@example.net,+61 3 4414 0822,888/9 Carl Crossway,,North Adam,QLD,7523,AU,-25.57321,123.099855,1982-03-18,2020-12-01T12:09:46,False,True
724,CUST-5WAHZG85,Jacqueline,Barrett,nicholas28@example.com,08.3604.8587,,Level 8 ,Joannafort,SA,2988,AU,-34.70731,145.375763,1976-10-28,2025-07-10T19:56:10,False,True
725,CUST-N3KE9OUJ,Karen,Vasquez,lozanoyvette@example.org,03 1778 3822,Unit 83 647 Contreras Bridge,,Christopherborough,SA,2719,AU,-23.421299,112.061011,1970-04-13,2024-07-19T21:30:29,False,True
726,CUST-GXEYEB90,Kimberly,Hall,morenojohn@example.com,+61-2-1689-2067,11/400 Susan Walk,,Leahchester,QLD,2959,AU,-11.380406,136.132138,1978-11-09,2021-03-29T00:30:03,False,True
727,CUST-FXEN9NSJ,Gary,Thompson,cynthiaboyd@example.net,+61 438 261 384,363 Logan Walkway,,South Paige,TAS,2314,AU,-37.607976,139.965994,1981-10-12,2025-06-29T17:48:02,False,True
728,CUST-PF240SHD,Jacob,Allen,edwardthompson@example.net,0461 994 962,Suite 300 848 Robinson Break,060/,Marshallside,NT,6252,AU,-27.910045,144.0306,1965-11-09,2025-02-04T12:39:52,False,True
729,CUST-548JRPE2,Lisa,Willis,guerreronatasha@example.com,+61.8.1873.9372,01 Jennifer Edge,078/,Sergioburgh,TAS,6552,AU,-22.175791,118.077071,1984-01-06,2024-02-27T19:00:23,False,True
730,CUST-SLOC8D6J,Mercedes,Alvarez,goldenryan@example.net,08.0934.7509,687/74 Mariah Colonnade,Flat 26 ,North Rebeccaberg,NSW,2933,AU,-24.469935,150.826088,1976-05-30,2025-07-28T19:14:08,True,True
731,CUST-YTUAGDL1,Michael,Fletcher,mcknightlisa@example.com,3449.6041,Suite 290 839 Daniel Glen,Suite 372 ,Brownside,NT,1490,AU,-21.225566,152.347467,1992-01-07,2021-01-28T13:49:57,False,True
732,CUST-BMQIMI8A,Tracy,Hayes,cartersusan@example.net,0450-889-577,042 Contreras Round,,Lake Lauraview,SA,2960,AU,-42.508191,131.617481,1966-07-07,2021-02-24T19:58:21,False,True
733,CUST-HDJ7O9X6,Glenda,Robinson,james87@example.com,+61-416-399-102,379 Hobbs Approach,1/,West Richard,TAS,2679,AU,-40.820655,122.5133,1981-08-21,2020-06-29T17:19:51,False,True
734,CUST-ZA43HOLD,Natalie,Hudson,cheryl57@example.com,+61-425-684-703,1 Nicole Steps,,Zacharyfurt,SA,4812,AU,-32.1354,126.989786,2000-07-31,2021-11-03T00:58:45,False,True
735,CUST-YG3IBG3H,Stephen,Jordan,wigginsashley@example.org,,Flat 97 8 Tony Steps,Flat 97 ,Smithbury,NSW,2673,AU,-42.929309,142.481241,1978-04-26,2024-02-10T22:49:59,False,True
736,CUST-PY4FNGBG,Allison,Duncan,jamiepaul@example.com,6147.8445,405/796 Merritt Trailer,,New Travis,QLD,2971,AU,-41.510757,129.432219,1998-12-28,2022-07-28T06:03:02,False,True
737,CUST-Y876795F,Alexa,Ortiz,cwhite@example.org,3436-8980,5/6 Monroe Parkway,Unit 86 ,Albertview,QLD,2688,AU,-29.553865,137.659848,1999-12-06,2023-02-17T11:29:43,False,True
738,CUST-1AONT75E,Tracy,Lopez,andreawoods@example.com,3986-5353,694 Haley Mount,767/,St. Stacie,ACT,2908,AU,-11.714871,116.752925,2003-01-01,2024-06-04T23:39:11,False,True
739,CUST-STIE6SV5,Sheila,Ward,williamrobinson@example.org,+61 2 3139 3677,5 Chandler Brace,4/,North Michelle,ACT,7687,AU,-35.171621,125.947186,1972-03-20,2021-12-31T01:36:09,False,True
740,CUST-2HWSWCZT,Scott,Harrington,ccoleman@example.org,7698-1914,924 Green Promenade,,North Derekton,TAS,0221,AU,-15.19432,113.258325,1961-01-12,2020-04-21T00:52:52,False,True
741,CUST-F0WCYR2P,Jason,Barry,mccartybrooke@example.net,08 1892 9866,,1/,North Sheila,WA,2958,AU,-11.066115,113.085333,1973-06-08,2023-12-18T11:23:25,False,True
742,CUST-X1JD3VUR,Whitney,Henderson,jennifer85@example.net,+61-423-224-729,118 Mark Frontage,,North Amychester,ACT,2650,AU,-18.050226,133.059448,1963-10-23,2023-07-10T13:48:54,False,True
743,CUST-BBX5NWD0,April,Jackson,nhernandez@example.com,+61.7.0098.7388,Flat 37 878 Michael End,,Melissaport,TAS,2937,AU,-29.958938,145.503406,2005-11-26,2022-07-22T11:42:38,False,False
744,CUST-GU0TBQOI,Eric,Smith,chelsea40@example.com,07.0552.4216,Apt. 209 171 Gordon Cutting,,East Robertaville,VIC,5574,AU,-10.042805,144.439392,1976-07-29,2021-05-30T02:20:56,True,True
745,CUST-5JT660J0,Joseph,Morris,falvarez@example.org,07-3193-8579,19 Clark Triangle,,Pearsonport,WA,2692,AU,-14.064564,122.458644,1977-05-23,2024-03-28T06:50:00,False,True
746,CUST-FCZWKGUY,Lori,Ellis,smcclain@example.com,03.8290.9225,14 Amanda Corso,,Reginaldborough,NT,2648,AU,-29.72681,142.113627,1993-01-14,2024-10-30T07:47:12,True,True
747,CUST-QBO8WF8N,Erin,Robbins,roseshannon@example.net,(08)48795736,Unit 40 719 James Elbow,Apt. 239 ,Josephview,NT,2357,AU,-19.48178,127.5,1976-10-09,2023-04-18T06:58:42,False,True
748,CUST-DNOKKU3S,Teresa,Chavez,smithjohn@example.com,+61 424 899 897,093 Allen Walkway,,Port Johnborough,WA,2818,AU,-25.092929,133.040733,1976-01-04,2023-02-02T12:04:17,False,True
749,CUST-ZYMKX9KH,Gloria,Whitney,hernandezchristian@example.net,(03)-5293-7955,Level 4 5 Anthony Corso,,West Markview,NT,0283,AU,-26.108774,136.659105,1970-12-17,2024-06-04T08:04:42,False,True
750,CUST-ZQQ5EB9I,Michael,Woods,annetrujillo@example.com,0446.592.668,09/06 Jessica Bridge,,Jonesborough,NT,2255,AU,-22.10304,153.97663,1963-07-08,2024-07-23T01:15:55,False,True
751,CUST-WS1LOQSO,David,Evans,christopher77@example.net,07 3868 5855,8 Jacobs Deviation,,Lake Michelle,SA,2913,AU,-37.71582,146.454652,1962-08-21,2021-03-13T12:10:55,False,True
752,CUST-V7INRZJK,Lori,Logan,browncrystal@example.com,(07).9885.8446,9 Riley Quay,,Mistyshire,TAS,0999,AU,-43.89548,138.08444,1979-03-04,2024-05-23T13:23:42,False,True
753,CUST-CV35XUDK,David,Moore,hmills@example.com,07.2568.5887,Flat 25 1 Regina Circus,,Christopherborough,QLD,2392,AU,-39.264016,153.871181,1977-06-20,2021-11-29T05:44:27,False,True
754,CUST-CQMPD7Z4,Melissa,Olson,fgreene@example.org,0444.291.493,2 Davila Upper,Apt. 151 ,Lake Juliatown,TAS,2675,AU,-15.794175,138.480074,1990-04-11,2022-08-31T17:55:36,False,True
755,CUST-0SD0P477,Rachel,Rivera,harrisbradley@example.com,,6 Hudson Lower,,South Bridget,WA,8211,AU,-30.473769,137.511951,1962-06-12,2024-05-01T05:36:24,False,True
756,CUST-H81JMBPT,William,Henderson,alvarezmichael@example.com,(08)52898725,Flat 92 6 Kylie Gap,,Barajasmouth,ACT,2619,AU,-18.056233,139.054339,1972-10-16,2022-05-13T19:05:46,False,True
757,CUST-EKT292MI,Virginia,Powers,molinadavid@example.net,8186-0890,Flat 21 53 Megan Outlook,224/,South Ashley,VIC,9886,AU,-30.146454,120.902351,1993-07-31,2021-05-23T01:56:39,True,True
758,CUST-A3S9UCKU,Mason,Aguilar,stephaniejarvis@example.com,+61247392193,942 Jeffery Quad,,Youngmouth,TAS,1373,AU,-16.550955,128.919913,1997-09-29,2024-03-19T23:54:44,False,True
759,CUST-V0Y9Q6KT,Cheryl,Ramirez,maryhall@example.net,(02).7024.8654,588/705 Vanessa Piazza,,Ericfort,WA,2627,AU,-32.767971,116.323647,1961-11-28,2025-08-11T11:16:19,False,True
760,CUST-86D43I21,Shari,Stewart,gregoryfrank@example.net,+61 2 2227 4395,62 Woods Walk,,West Bethany,ACT,5960,AU,-22.844592,112.964348,2002-06-07,2021-09-26T14:29:25,False,True
761,CUST-6XGHU9IV,Ashley,Brennan,tara60@example.org,+61848087267,189/4 Brown Freeway,414/,Valerieland,SA,3641,AU,-13.450255,133.848758,1961-07-27,2023-03-12T00:06:42,False,True
762,CUST-EFZVMT4F,Jonathan,Waller,andersonearl@example.net,03 4776 8845,6/84 Wallace Quadrangle,,West Cassandra,ACT,7304,AU,-34.954689,144.911236,1994-04-23,2024-03-29T12:33:02,False,True
763,CUST-ARPYYFGT,Monica,Bruce,matthewkirby@example.com,20723217,Flat 88 272 Moss Garden,,East Michaelside,ACT,2974,AU,-37.470609,123.215976,1973-05-12,2022-09-12T21:23:39,False,True
764,CUST-WBB8RIA4,Thomas,Travis,ariel34@example.com,08-2515-4301,Level 2 2 James Ride,,Hallton,ACT,2797,AU,-42.124869,147.015832,1994-09-26,2025-08-25T07:21:24,True,True
765,CUST-M84BCTWK,Roger,Freeman,paul37@example.com,(02)73736550,338 Haynes Elbow,,West Teresachester,WA,8682,AU,-28.593345,144.493481,1977-07-29,2024-12-20T23:22:37,False,True
766,CUST-HKARPKFZ,Anthony,Kent,john58@example.com,(07)82516134,142/96 Michael Bypass,Unit 11 ,St. Heather,VIC,2602,AU,-21.172624,137.045104,1990-11-29,2020-03-20T20:13:25,False,True
767,CUST-WRNBFZV1,Justin,Rivera,ericaolsen@example.org,07 0419 2817,385 Ward Chase,18/,Perezbury,NSW,4439,AU,-41.716625,120.201278,1978-03-07,2025-02-02T08:27:03,True,True
768,CUST-M7H6OQ7Q,Amy,Perry,garrettbailey@example.net,+61387144691,Suite 945 4 Robertson Strip,Apt. 410 ,West Mistyshire,QLD,2646,AU,-41.327784,118.862078,1994-01-28,2021-04-06T07:58:07,False,True
769,CUST-YERUMEHC,Ashley,Decker,evansdanielle@example.org,+61 2 5164 9769,9/697 Wright Esplanade,,Lake Laurenside,ACT,6844,AU,-11.317914,148.311435,1988-12-23,2020-07-14T05:07:41,False,True
